"Grindelia_chiloensis"	"Discaria_trinervis"	"Baccharis_pingraea"	"Larrea_divaricata"	"Hysterionica_jasionoides"	"Rosa_rubiginosa"	"Senecio_subulatus"	"Opuntia_corrugata"	"Lathyrus_sp1_M_PL_023"	"Pyrrhocactus_strausianum"	"Rapistrum_rugosum"	"Thelesperma_megapotamicum"	"Arjona_patagonica"	"Junellia_tonini"	"Oxalis_sp1_M_PL_023"	"Senecio_filaginoides"	"Adesmia_retrofracta"	"Lecanophora_heterophylla"	"Mimulus_sp1_M_PL_023"	"Mutisia_decurrens"	"Oenothera_mendocinensis"	"Phacelia_secunda"	"Polygala_stenophylla"	"Copestylum_aricia"	"Scaeva_occidentalis"	"Megachile_sp2_M_PL_023"	"Psaenythia_rufipes"	"Unidentified_sp26_M_PL_023"	"Callonychium_mandibulare"	"Carposcalis_punctulata"	"Dialictus_sp1_M_PL_023"	"Dialictus_sp2_M_PL_023"	"Megachile_sp1_M_PL_023"	"Unidentified_sp16_M_PL_023"	"Vanessa_cardui"	"Apis_mellifera"	"Arhysosage_bifasciata"	"Centris_sp1_M_PL_023"	"Colletes_lycii"	"Compsomyiops_fulvicrura"	"Copestylum_sp1_M_PL_023"	"Sappho_sp1_M_PL_023"	"Svastrides_zebra"	"Tatochila_sp1_M_PL_023"	"Unidentified_sp1_M_PL_023"	"Unidentified_sp13_M_PL_023"	"Unidentified_sp14_M_PL_023"	"Unidentified_sp18_M_PL_023"	"Unidentified_sp25_M_PL_023"	"Unidentified_sp3_M_PL_023"	"Unidentified_sp6_M_PL_023"	"Unidentified_sp9_M_PL_023"	"Alipumilio_sp1_M_PL_023"	"Alloscirtetica_herbsti"	"Ammophila_sp1_M_PL_023"	"Anthidium_rubriceps"	"Augochloropsis_sp1_M_PL_023"	"Caenohalictus_sp1_M_PL_023"	"Caenohalictus_sp2_M_PL_023"	"Carposcalis_saltana"	"Centris_muralis"	"Chalepogenus_caeruleus"	"Diadasia_patagonica"	"Entypus_sp1_M_PL_023"	"Epicauta_sp1_M_PL_023"	"Eriopis_conexa"	"Eristalis_bogotensis"	"Eristalis_tenax"	"Hypodinerus_sp1_M_PL_023"	"Microcerella_sp1_M_PL_023"	"Notiphila_sp1_M_PL_023"	"Ocyptamus_meridionalis"	"Oxybelus_sp1_M_PL_023"	"Prionyx_sp1_M_PL_023"	"Thyridanthrax_sp1_M_PL_023"	"Toxomerus_sp1_M_PL_023"	"Unidentified_sp10_M_PL_023"	"Unidentified_sp11_M_PL_023"	"Unidentified_sp12_M_PL_023"	"Unidentified_sp15_M_PL_023"	"Unidentified_sp17_M_PL_023"	"Unidentified_sp19_M_PL_023"	"Unidentified_sp2_M_PL_023"	"Unidentified_sp20_M_PL_023"	"Unidentified_sp21_M_PL_023"	"Unidentified_sp22_M_PL_023"	"Unidentified_sp23_M_PL_023"	"Unidentified_sp24_M_PL_023"	"Unidentified_sp27_M_PL_023"	"Unidentified_sp28_M_PL_023"	"Unidentified_sp29_M_PL_023"	"Unidentified_sp4_M_PL_023"	"Unidentified_sp5_M_PL_023"	"Unidentified_sp7_M_PL_023"	"Unidentified_sp8_M_PL_023"
"Arhysosage_bifasciata"	0.000214789237385863	3.35730686115596e-07	4.23004409388353e-05	8.72271393936648e-08	7.36721958396309e-05	8.72451442331507e-08	9.09693708943992e-08	0.050304004683828	4.20936401988472e-05	0.0502761333006578	6.53445091731147e-08	1.27877465578088e-07	2.12347244078955e-08	2.12347244078955e-08	1.05807815954026e-07	2.36629588217098e-08	3.53872294160622e-08	5.6070329199768e-05	3.53872294160622e-08	0	0	0	7.30545556060844e-11	2.11901796248412e-06	2.49492300689619e-06	1.41548917664248e-06	0.00293557640408555	1.0193009397978e-06	2.10943955011345e-06	1.01748155237991e-06	0.00125861639960991	0.0012596349714868	0.00168210987599304	1.02054509640115e-06	6.33856523575681e-07	6.33477954019555e-07	1.00293347122712	1.40841173075927e-06	1.46109111212169e-09	6.3293208929959e-07	6.33186836791454e-07	0	6.33186836791454e-07	2.12347244078955e-09	3.85748501245021e-07	6.32932089299591e-07	6.32932089299589e-07	6.32932089299591e-07	6.3293208929959e-07	3.564290302551e-09	6.33477954019554e-07	6.32932089299589e-07	1.19903816469856e-09	6.31733051134892e-07	1.81938741788799e-09	0	1.19903816469856e-09	3.84549463080322e-07	1.19903816469856e-09	1.19903816469856e-09	1.45378565656108e-09	6.31733051134892e-07	6.31733051134892e-07	6.31733051134891e-07	1.45378565656108e-09	6.31733051134893e-07	2.1781503057705e-09	1.19903816469856e-09	1.19903816469856e-09	1.19903816469856e-09	3.84549463080323e-07	1.19903816469856e-09	3.84549463080322e-07	3.84549463080323e-07	1.19903816469856e-09	1.74490288466301e-09	1.19903816469855e-09	1.19903816469856e-09	6.31733051134892e-07	1.18314794108549e-09	1.19903816469856e-09	1.19903816469856e-09	6.31733051134892e-07	6.31733051134892e-07	1.19903816469856e-09	6.31733051134892e-07	3.84549463080323e-07	6.31733051134892e-07	1.47344391679262e-06	6.31733051134892e-07	1.19903816469856e-09	1.19903816469856e-09	6.31733051134892e-07	6.31733051134893e-07	1.19903816469856e-09
"Centris_sp1_M_PL_023"	5.64478494333782e-05	6.47325397939796e-08	7.08541792745467e-08	1.85862907174079e-08	4.97462596826664e-08	1.85795922942866e-08	8.90147663028409e-09	5.61824856430231e-05	0.0503711569441042	1.15487690510787e-07	4.69493156382883e-09	1.30272746062228e-08	5.58060795189107e-09	5.58060795189107e-09	0.0503151366391032	1.88490874302403e-09	0.000105396869265292	5.681360409781e-09	0.000105396869265292	0	0	0	1.556640763602e-11	1.68793577937802e-07	1.6822785555843e-07	0.00421587477061169	1.57542974252169e-06	1.67076432645982e-07	1.67452254249287e-07	1.66898403113377e-07	1.57122935654683e-06	0.00168060915003112	1.7044081229343e-07	1.67101457958129e-07	1.66581147363948e-07	1.66394678414645e-07	1.40841173075928e-06	1.00419479539676	3.113281527204e-10	1.66254274210881e-07	1.66332858080716e-07	0	1.66332858080716e-07	5.58060795189107e-10	8.75316544617238e-10	1.66254274210881e-07	1.6625427421088e-07	1.66254274210881e-07	1.66254274210881e-07	5.49621378491414e-10	1.66394678414645e-07	1.6625427421088e-07	2.31187642121356e-10	1.66023086568759e-07	1.78029532605682e-10	0	2.31187642121356e-10	6.4412890249588e-10	2.31187642121356e-10	2.31187642121356e-10	3.09771511956799e-10	1.66023086568759e-07	1.66023086568759e-07	1.66023086568759e-07	3.09771511956798e-10	1.6602308656876e-07	1.56497718794294e-10	2.31187642121356e-10	2.31187642121356e-10	2.31187642121355e-10	6.44128902495881e-10	2.31187642121356e-10	6.44128902495881e-10	6.44128902495882e-10	2.31187642121356e-10	3.71591845885731e-10	2.31187642121355e-10	2.31187642121356e-10	1.66023086568759e-07	9.42454371512013e-11	2.31187642121356e-10	2.31187642121356e-10	1.6602308656876e-07	1.6602308656876e-07	2.31187642121356e-10	1.66023086568759e-07	6.44128902495881e-10	1.66023086568759e-07	9.94925193653327e-10	1.6602308656876e-07	2.31187642121356e-10	2.31187642121356e-10	1.6602308656876e-07	1.6602308656876e-07	2.31187642121356e-10
"Colletes_lycii"	9.43066028110492e-05	9.57722500765085e-06	7.07868647345385e-08	0.050555788670391	9.45756693402453e-06	9.46870890415462e-06	9.45127735382725e-06	3.03465318199e-08	9.3047614970655e-09	2.10728344987256e-08	9.43236488413542e-06	9.42995027715452e-06	9.32344071290651e-09	9.32344071290651e-09	2.3388723031005e-11	9.43133351372777e-06	7.82231539498493e-12	9.30016016808002e-09	7.82231539498493e-12	0	0	0	0.0502935978129567	0.000844575916154322	1.00480930174998e-06	3.12892615799397e-10	4.67984791001582e-07	5.0124580026497e-07	7.8085537579461e-07	3.12220253188426e-07	2.78774541456598e-07	2.78441183221035e-07	2.79004805042401e-07	5.92347554066251e-07	2.78304705280259e-07	4.66746539292061e-07	1.46109111212169e-09	3.11328152720401e-10	1.00587195625914	3.11576736236293e-07	0.000842873850201061	0	0.000842873850201061	9.32344071290652e-10	3.48478919794567e-08	3.11576736236294e-07	3.11576736236293e-07	3.11576736236294e-07	3.11576736236293e-07	3.78399725159638e-07	4.66746539292061e-07	3.11576736236292e-07	3.42043750273245e-08	2.77372361208969e-07	1.89025547076545e-07	0	3.42043750273245e-08	6.43516952132168e-10	3.42043750273245e-08	3.42043750273245e-08	0.000842596477839852	2.77372361208969e-07	2.77372361208969e-07	2.77372361208969e-07	0.000842596477839851	2.77372361208969e-07	3.14412162804514e-07	3.42043750273245e-08	3.42043750273245e-08	3.42043750273245e-08	6.43516952132169e-10	3.42043750273245e-08	6.43516952132169e-10	6.43516952132169e-10	3.42043750273245e-08	1.89374178083093e-07	3.42043750273245e-08	3.42043750273245e-08	2.77372361208969e-07	4.71566675686388e-07	3.42043750273245e-08	3.42043750273245e-08	2.77372361208969e-07	2.77372361208969e-07	3.42043750273245e-08	2.77372361208969e-07	6.43516952132169e-10	2.77372361208969e-07	1.89151338680491e-07	2.77372361208969e-07	3.42043750273245e-08	3.42043750273245e-08	2.77372361208969e-07	2.77372361208969e-07	3.42043750273245e-08
"Compsomyiops_fulvicrura"	0.0503827062711647	0.050442138519028	4.38394202746305e-05	1.86011311533067e-05	1.79016201267169e-05	1.86030297832236e-05	1.74679735791182e-05	1.36816018210053e-05	4.96889329115467e-06	8.72676131323375e-06	9.20056456273965e-06	1.36085259086657e-05	4.98098925073304e-06	4.98098925073304e-06	1.24899567811692e-08	3.69256647215834e-06	4.17724307062515e-09	4.9657298412402e-06	4.17724307062515e-09	0	0	0	1.55788368118146e-08	0.000330669327581779	0.000329747542463978	1.67089722825006e-07	0.000149175394701142	0.000329082824576019	0.000148996080142131	0.000328733465104436	0.000148925010439148	0.000148692100031205	0.000148971895237206	0.000149036587923912	0.000148682529134381	0.000148556490804973	6.3293208929959e-07	1.6625427421088e-07	3.11576736236293e-07	1.00032833492492	0.000148494449061863	0	0.000148494449061863	4.98098925073304e-07	0.000180549034895129	0.000328334924920122	0.000328334924920122	0.000328334924920123	0.000328334924920122	7.21420067246838e-07	0.000148556490804972	0.000328334924920121	0.000180150494710814	0.000148184430209308	3.49359471582365e-07	0	0.000180150494710814	3.98540184314822e-07	0.000180150494710814	0.000180150494710814	3.10018852555112e-07	0.000148184430209308	0.000148184430209308	0.000148184430209308	3.10018852555112e-07	0.000148184430209308	3.06685485424655e-07	0.000180150494710814	0.000180150494710814	0.000180150494710814	3.98540184314823e-07	0.000180150494710814	3.98540184314823e-07	3.98540184314823e-07	0.000180150494710814	3.72060595664471e-07	0.000180150494710814	0.000180150494710814	0.000148184430209308	1.84628323607917e-07	0.000180150494710814	0.000180150494710814	0.000148184430209308	0.000148184430209308	0.000180150494710814	0.000148184430209308	3.98540184314823e-07	0.000148184430209308	3.58032402534337e-07	0.000148184430209308	0.000180150494710814	0.000180150494710814	0.000148184430209308	0.000148184430209308	0.000180150494710814
"Copestylum_sp1_M_PL_023"	0.0504065606167987	6.71605234874345e-05	2.12302588866024e-05	0.0503195688570032	2.22584792602544e-05	2.59744971185257e-05	1.73044247703203e-05	1.36833849958641e-05	4.97124195175586e-06	8.73306635684551e-06	1.35458513389176e-05	2.09533359064875e-05	4.98334756468597e-06	4.98334756468597e-06	1.24958604437523e-08	1.10571469379115e-05	4.17921753971648e-09	4.96808335322083e-06	4.17921753971648e-09	0	0	0	4.21436925100529e-05	0.000990167508289973	0.000149930237873953	1.67168701588659e-07	0.000149332946471405	0.000149033539910784	0.000149398204164829	0.000148687451415378	0.00014878967702782	0.000148762382739363	0.000149042500596625	0.000149146036933138	0.000148752924805877	0.000148774079991779	6.33186836791453e-07	1.66332858080716e-07	0.00084287385020106	0.000148494449061863	1.000986914071	0	0.000986914070999463	4.98334756468599e-07	4.32861365969691e-07	0.000148494449061863	0.000148494449061863	0.000148494449061863	0.000148494449061863	8.6557843777692e-07	0.000148774079991778	0.000148494449061863	2.39859012455123e-07	0.000148254590049408	3.46088495406405e-07	0	2.39859012455123e-07	1.93002353514567e-07	2.39859012455123e-07	2.39859012455123e-07	0.000838659480950055	0.000148254590049408	0.000148254590049408	0.000148254590049408	0.000838659480950054	0.000148254590049408	4.51528377963919e-07	2.39859012455123e-07	2.39859012455123e-07	2.39859012455123e-07	1.93002353514568e-07	2.39859012455123e-07	1.93002353514568e-07	1.93002353514568e-07	2.39859012455123e-07	5.19489942370514e-07	2.39859012455123e-07	2.39859012455123e-07	0.000148254590049408	5.52857346895575e-07	2.39859012455123e-07	2.39859012455123e-07	0.000148254590049408	0.000148254590049408	2.39859012455123e-07	0.000148254590049408	1.93002353514568e-07	0.000148254590049408	4.45169585205088e-07	0.000148254590049408	2.39859012455123e-07	2.39859012455123e-07	0.000148254590049408	0.000148254590049408	2.39859012455123e-07
"Sappho_sp1_M_PL_023"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0505050505050505	0.0505050505050505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Svastrides_zebra"	0.0504065606167986	6.71605234874345e-05	2.12302588866024e-05	0.0503195688570032	2.22584792602544e-05	2.59744971185257e-05	1.73044247703203e-05	1.36833849958641e-05	4.97124195175585e-06	8.73306635684551e-06	1.35458513389176e-05	2.09533359064876e-05	4.98334756468599e-06	4.98334756468599e-06	1.24958604437523e-08	1.10571469379115e-05	4.17921753971648e-09	4.96808335322082e-06	4.17921753971648e-09	0	0	0	4.21436925100529e-05	0.000990167508289974	0.000149930237873953	1.67168701588659e-07	0.000149332946471404	0.000149033539910784	0.000149398204164829	0.000148687451415378	0.000148789677027819	0.000148762382739363	0.000149042500596625	0.000149146036933139	0.000148752924805876	0.000148774079991779	6.33186836791453e-07	1.66332858080716e-07	0.00084287385020106	0.000148494449061863	0.000986914070999463	0	1.000986914071	4.98334756468599e-07	4.32861365969691e-07	0.000148494449061863	0.000148494449061863	0.000148494449061863	0.000148494449061863	8.6557843777692e-07	0.000148774079991778	0.000148494449061863	2.39859012455123e-07	0.000148254590049408	3.46088495406406e-07	0	2.39859012455123e-07	1.93002353514567e-07	2.39859012455123e-07	2.39859012455123e-07	0.000838659480950055	0.000148254590049408	0.000148254590049408	0.000148254590049408	0.000838659480950054	0.000148254590049408	4.51528377963918e-07	2.39859012455123e-07	2.39859012455123e-07	2.39859012455123e-07	1.93002353514568e-07	2.39859012455123e-07	1.93002353514568e-07	1.93002353514568e-07	2.39859012455124e-07	5.19489942370514e-07	2.39859012455123e-07	2.39859012455123e-07	0.000148254590049408	5.52857346895574e-07	2.39859012455123e-07	2.39859012455123e-07	0.000148254590049408	0.000148254590049408	2.39859012455123e-07	0.000148254590049408	1.93002353514568e-07	0.000148254590049408	4.45169585205088e-07	0.000148254590049408	2.39859012455123e-07	2.39859012455123e-07	0.000148254590049408	0.000148254590049408	2.39859012455123e-07
"Tatochila_sp1_M_PL_023"	0.000169118405200006	1.93718267579233e-07	7.11254653989631e-08	5.56609410560518e-08	4.31872274315966e-08	5.56407790214852e-08	2.65559791706291e-08	4.58930762914396e-08	1.66789368540043e-08	2.92843660051068e-08	1.39853723670682e-08	3.88925559015758e-08	0.0504201847867924	0.0504201847867924	4.19246677792822e-11	5.62342887983986e-09	1.40216280198268e-11	1.66683351053902e-08	1.40216280198268e-11	0	0	0	4.66172035645325e-11	5.03578056189658e-07	5.00606563424241e-07	5.60865120793072e-10	5.00394291107084e-07	4.99276639796708e-07	4.99567237196347e-07	4.98745520213295e-07	4.99200996164939e-07	4.9911036558675e-07	5.00050053161706e-07	4.99350087787706e-07	0.00504251588575335	4.98519889698093e-07	2.12347244078955e-09	5.58060795189107e-10	9.3234407129065e-10	4.98098925073305e-07	4.98334756468598e-07	0	4.98334756468598e-07	1.00504201847868	1.33844609563069e-09	4.98098925073305e-07	4.98098925073303e-07	4.98098925073305e-07	4.98098925073304e-07	1.64393516384229e-09	4.98519889698093e-07	4.98098925073303e-07	6.91850955640119e-10	4.97407074117664e-07	5.31119583412582e-10	0	6.91850955640119e-10	6.46595139990575e-10	6.91850955640119e-10	6.91850955640119e-10	9.27682350934199e-10	4.97407074117664e-07	4.97407074117664e-07	4.97407074117663e-07	9.27682350934198e-10	4.97407074117664e-07	4.66179078902275e-10	6.9185095564012e-10	6.91850955640119e-10	6.91850955640118e-10	6.46595139990576e-10	6.91850955640119e-10	6.46595139990575e-10	6.46595139990576e-10	6.9185095564012e-10	1.1128155804297e-09	6.91850955640118e-10	6.91850955640118e-10	4.97407074117663e-07	2.81171443991993e-10	6.91850955640119e-10	6.91850955640118e-10	4.97407074117664e-07	4.97407074117664e-07	6.91850955640119e-10	4.97407074117663e-07	6.46595139990576e-10	4.97407074117663e-07	8.63744548631933e-10	4.97407074117663e-07	6.91850955640119e-10	6.91850955640119e-10	4.97407074117663e-07	4.97407074117663e-07	6.91850955640119e-10
"Unidentified_sp1_M_PL_023"	0.000135383822573045	0.05044223721087	0.0503391692210871	2.08041915117357e-06	1.27782856243281e-05	2.10755525551883e-06	2.87428184225124e-05	1.53517298081321e-05	2.61608582806626e-08	5.86576812515547e-08	1.27280918256321e-05	1.73563840397904e-05	1.33844609563069e-08	1.33844609563069e-08	6.575870523632e-11	2.03864913514946e-06	2.19928780054582e-11	1.33827080097609e-08	2.19928780054582e-11	0	0	0	1.74239459897284e-09	0.000182561030052633	0.000639432537804379	8.79715120218327e-10	1.03950192718171e-06	0.000638752702364372	1.23229956059637e-06	0.000638177845995921	0.000458410792059446	7.82852987262788e-07	4.01481240292825e-07	0.000458605544948902	3.99526159545762e-07	4.40338818560508e-07	3.85748501245021e-07	8.75316544617236e-10	3.48478919794567e-08	0.000180549034895129	4.32861365969691e-07	0	4.32861365969691e-07	1.33844609563069e-09	1.00063777965828	0.000180549034895129	0.000180549034895129	0.000180549034895129	0.000180549034895129	6.17007473560625e-07	4.40338818560507e-07	0.000180549034895128	0.000180150847181679	3.98187713450132e-07	5.74856368450248e-07	0	0.000180150847181679	0.000457628811100792	0.000180150847181679	0.000180150847181679	3.46736525195594e-08	3.98187713450131e-07	3.98187713450131e-07	3.98187713450131e-07	3.46736525195594e-08	3.98187713450132e-07	4.24269727521071e-07	0.000180150847181679	0.000180150847181679	0.000180150847181679	0.000457628811100793	0.000180150847181679	0.000457628811100792	0.000457628811100793	0.000180150847181679	4.21511051103766e-08	0.000180150847181679	0.000180150847181679	3.98187713450131e-07	1.01932456757473e-07	0.000180150847181679	0.000180150847181679	3.98187713450131e-07	3.98187713450131e-07	0.000180150847181679	3.98187713450131e-07	0.000457628811100792	3.98187713450131e-07	2.55565712486562e-07	3.98187713450131e-07	0.000180150847181679	0.000180150847181679	3.98187713450131e-07	3.98187713450131e-07	0.000180150847181679
"Unidentified_sp13_M_PL_023"	0.0503827062711646	0.050442138519028	4.38394202746304e-05	1.86011311533067e-05	1.79016201267169e-05	1.86030297832236e-05	1.74679735791183e-05	1.36816018210053e-05	4.96889329115467e-06	8.72676131323374e-06	9.20056456273964e-06	1.36085259086656e-05	4.98098925073304e-06	4.98098925073304e-06	1.24899567811692e-08	3.69256647215834e-06	4.17724307062514e-09	4.96572984124022e-06	4.17724307062514e-09	0	0	0	1.55788368118146e-08	0.00033066932758178	0.000329747542463979	1.67089722825006e-07	0.000149175394701142	0.000329082824576019	0.000148996080142131	0.000328733465104436	0.000148925010439148	0.000148692100031205	0.000148971895237207	0.000149036587923912	0.000148682529134381	0.000148556490804972	6.32932089299591e-07	1.66254274210881e-07	3.11576736236294e-07	0.000328334924920122	0.000148494449061863	0	0.000148494449061863	4.98098925073305e-07	0.000180549034895129	1.00032833492492	0.000328334924920121	0.000328334924920123	0.000328334924920122	7.21420067246838e-07	0.000148556490804972	0.000328334924920121	0.000180150494710814	0.000148184430209308	3.49359471582365e-07	0	0.000180150494710814	3.98540184314822e-07	0.000180150494710814	0.000180150494710814	3.10018852555112e-07	0.000148184430209308	0.000148184430209308	0.000148184430209308	3.10018852555112e-07	0.000148184430209308	3.06685485424655e-07	0.000180150494710814	0.000180150494710814	0.000180150494710814	3.98540184314823e-07	0.000180150494710814	3.98540184314823e-07	3.98540184314823e-07	0.000180150494710814	3.72060595664472e-07	0.000180150494710814	0.000180150494710814	0.000148184430209308	1.84628323607917e-07	0.000180150494710814	0.000180150494710814	0.000148184430209308	0.000148184430209308	0.000180150494710814	0.000148184430209308	3.98540184314823e-07	0.000148184430209308	3.58032402534338e-07	0.000148184430209308	0.000180150494710814	0.000180150494710814	0.000148184430209308	0.000148184430209308	0.000180150494710814
"Unidentified_sp14_M_PL_023"	0.0503827062711646	0.0504421385190279	4.38394202746306e-05	1.86011311533067e-05	1.79016201267169e-05	1.86030297832236e-05	1.74679735791182e-05	1.36816018210053e-05	4.96889329115467e-06	8.72676131323376e-06	9.20056456273966e-06	1.36085259086656e-05	4.98098925073305e-06	4.98098925073305e-06	1.24899567811692e-08	3.69256647215834e-06	4.17724307062514e-09	4.96572984124021e-06	4.17724307062514e-09	0	0	0	1.55788368118147e-08	0.000330669327581779	0.000329747542463978	1.67089722825006e-07	0.000149175394701142	0.000329082824576019	0.000148996080142131	0.000328733465104437	0.000148925010439148	0.000148692100031205	0.000148971895237206	0.000149036587923912	0.000148682529134381	0.000148556490804973	6.32932089299589e-07	1.66254274210881e-07	3.11576736236293e-07	0.000328334924920122	0.000148494449061863	0	0.000148494449061863	4.98098925073305e-07	0.000180549034895129	0.000328334924920122	1.00032833492492	0.000328334924920123	0.000328334924920122	7.21420067246838e-07	0.000148556490804972	0.000328334924920121	0.000180150494710814	0.000148184430209308	3.49359471582365e-07	0	0.000180150494710814	3.98540184314822e-07	0.000180150494710814	0.000180150494710814	3.10018852555112e-07	0.000148184430209308	0.000148184430209308	0.000148184430209308	3.10018852555112e-07	0.000148184430209308	3.06685485424655e-07	0.000180150494710814	0.000180150494710814	0.000180150494710814	3.98540184314823e-07	0.000180150494710814	3.98540184314823e-07	3.98540184314823e-07	0.000180150494710814	3.72060595664472e-07	0.000180150494710814	0.000180150494710814	0.000148184430209308	1.84628323607917e-07	0.000180150494710814	0.000180150494710814	0.000148184430209308	0.000148184430209308	0.000180150494710814	0.000148184430209308	3.98540184314823e-07	0.000148184430209308	3.58032402534337e-07	0.000148184430209308	0.000180150494710814	0.000180150494710814	0.000148184430209308	0.000148184430209308	0.000180150494710814
"Unidentified_sp18_M_PL_023"	0.0503827062711646	0.050442138519028	4.38394202746305e-05	1.86011311533067e-05	1.79016201267169e-05	1.86030297832236e-05	1.74679735791183e-05	1.36816018210053e-05	4.96889329115466e-06	8.72676131323373e-06	9.20056456273964e-06	1.36085259086657e-05	4.98098925073304e-06	4.98098925073304e-06	1.24899567811692e-08	3.69256647215835e-06	4.17724307062515e-09	4.96572984124021e-06	4.17724307062515e-09	0	0	0	1.55788368118147e-08	0.00033066932758178	0.000329747542463978	1.67089722825006e-07	0.000149175394701142	0.000329082824576019	0.000148996080142131	0.000328733465104437	0.000148925010439148	0.000148692100031205	0.000148971895237206	0.000149036587923912	0.000148682529134381	0.000148556490804972	6.32932089299592e-07	1.66254274210881e-07	3.11576736236293e-07	0.000328334924920122	0.000148494449061863	0	0.000148494449061863	4.98098925073305e-07	0.000180549034895129	0.000328334924920122	0.000328334924920122	1.00032833492492	0.000328334924920122	7.21420067246838e-07	0.000148556490804972	0.000328334924920121	0.000180150494710814	0.000148184430209308	3.49359471582365e-07	0	0.000180150494710814	3.98540184314822e-07	0.000180150494710814	0.000180150494710814	3.10018852555112e-07	0.000148184430209308	0.000148184430209308	0.000148184430209308	3.10018852555112e-07	0.000148184430209308	3.06685485424655e-07	0.000180150494710814	0.000180150494710814	0.000180150494710814	3.98540184314823e-07	0.000180150494710814	3.98540184314823e-07	3.98540184314823e-07	0.000180150494710814	3.72060595664472e-07	0.000180150494710814	0.000180150494710814	0.000148184430209308	1.84628323607917e-07	0.000180150494710814	0.000180150494710814	0.000148184430209308	0.000148184430209308	0.000180150494710814	0.000148184430209308	3.98540184314823e-07	0.000148184430209308	3.58032402534338e-07	0.000148184430209308	0.000180150494710814	0.000180150494710814	0.000148184430209308	0.000148184430209308	0.000180150494710814
"Unidentified_sp25_M_PL_023"	0.0503827062711648	0.050442138519028	4.38394202746305e-05	1.86011311533067e-05	1.79016201267169e-05	1.86030297832236e-05	1.74679735791182e-05	1.36816018210053e-05	4.96889329115466e-06	8.72676131323375e-06	9.20056456273966e-06	1.36085259086657e-05	4.98098925073304e-06	4.98098925073304e-06	1.24899567811692e-08	3.69256647215834e-06	4.17724307062514e-09	4.96572984124021e-06	4.17724307062514e-09	0	0	0	1.55788368118147e-08	0.00033066932758178	0.000329747542463979	1.67089722825006e-07	0.000149175394701142	0.000329082824576019	0.000148996080142131	0.000328733465104436	0.000148925010439148	0.000148692100031205	0.000148971895237207	0.000149036587923912	0.000148682529134382	0.000148556490804973	6.32932089299589e-07	1.66254274210881e-07	3.11576736236293e-07	0.000328334924920122	0.000148494449061863	0	0.000148494449061863	4.98098925073303e-07	0.000180549034895129	0.000328334924920122	0.000328334924920122	0.000328334924920122	1.00032833492492	7.21420067246838e-07	0.000148556490804972	0.000328334924920121	0.000180150494710814	0.000148184430209308	3.49359471582365e-07	0	0.000180150494710814	3.98540184314822e-07	0.000180150494710814	0.000180150494710814	3.10018852555112e-07	0.000148184430209308	0.000148184430209308	0.000148184430209308	3.10018852555112e-07	0.000148184430209308	3.06685485424655e-07	0.000180150494710814	0.000180150494710814	0.000180150494710814	3.98540184314823e-07	0.000180150494710814	3.98540184314823e-07	3.98540184314823e-07	0.000180150494710814	3.72060595664472e-07	0.000180150494710814	0.000180150494710814	0.000148184430209308	1.84628323607917e-07	0.000180150494710814	0.000180150494710814	0.000148184430209308	0.000148184430209308	0.000180150494710814	0.000148184430209308	3.98540184314823e-07	0.000148184430209308	3.58032402534337e-07	0.000148184430209308	0.000180150494710814	0.000180150494710814	0.000148184430209308	0.000148184430209308	0.000180150494710814
