"Dryas_sp1_M_PL_014"	"Salix_sp1_M_PL_014"	"Saxifraga_oppositifolia"	"Potentilla_sp1_M_PL_014"	"Lychnis_triflora"	"Papaver_sp1_M_PL_014"	"Stellaria_sp1_M_PL_014"	"Epilobium_sp1_M_PL_014"	"Lesquerella_arctica"	"Cassiope_tetragona"	"Cerastium_alpinum"	"Erysimum_sp1_M_PL_014"	"Saxifraga_tricuspidata"	"Taraxacum_sp1_M_PL_014"	"Arnica_sp1_M_PL_014"	"Draba_bellii"	"Saxifraga_hirculus"	"Braya_sp1_M_PL_014"	"Cerastium_arcticum"	"Draba_cinerea"	"Draba_oblongata"	"Erigeron_sp1_M_PL_014"	"Pedicularis_capitata"	"Pedicularis_sp1_M_PL_014"	"Polygonum_viviparum"	"Saxifraga_cernua"	"Saxifraga_flagellaris"	"Saxifraga_sp1_M_PL_014"	"Silene_sp1_M_PL_014"	"Bombus_polaris"	"Smittia_extrema"	"Carposcalis_carinata"	"Aedes_nigripes"	"Smittia_sp1_M_PL_014"	"Aedes_impiger"	"Aedes_sp1_M_PL_014"	"Boloria_sp1_M_PL_014"	"Corynoneura_scutellata"	"Cryptus_arcticus"	"Limnophyes_sp1_M_PL_014"	"Orthocladiinae_sp1_M_PL_014"	"Unidentified_sp1_M_PL_014"	"Apis_mellifera"	"Pogonomyoides_segnis"	"Protophormia_terraenovae"	"Ramphomyia_lamelliseta"	"Ramphomyia_nigrita"	"Ramphomyia_sp1_M_PL_014"	"Spilogona_melanosoma"	"Spilogona_sanctipauli"	"Spilogona_sp1_M_PL_014"	"Allopiophila_arctica"	"Amauronematus_amentorum"	"Anarta_richardsoni"	"Boreellus_atriceps"	"Chironomus_sp1_M_PL_014"	"Colias_hecla"	"Eupogonomyia_groenlandica"	"Helophilus_borealis"	"Heterotrissocladius_subpilosus"	"Hyposoter_luctus"	"Lasiestra_leucocycla"	"Olethreutes_mengelana"	"Paraphaenocladius_despectus"	"Pegomyia_sp1_M_PL_014"	"Peleteriopsis_aenea"	"Petinarctia_stylata"	"Plebeius_aquilo"	"Prosmittia_nanseni"	"Ramphomyia_filicauda"	"Smittia_polaris"	"Smittia_polymorpha"	"Spilogona_dorsata"	"Spilogona_latilamina"	"Unidentified_sp2_M_PL_014"	"Unidentified_sp3_M_PL_014"	"Unidentified_sp4_M_PL_014"	"Amauronematus_sp1_M_PL_014"	"Bombus_hyperboreus"	"Bradysia_sp1_M_PL_014"	"Brevicoryne_arctica"	"Chironomus_sp2_M_PL_014"	"Cricotopus_lestralis"	"Cricotopus_sp1_M_PL_014"	"Crymodes_exulis"	"Dolichopus_dasyops"	"Einfieldia_sp1_M_PL_014"	"Fucellia_pictipennis"	"Gynometriocnemus_sp1_M_PL_014"	"Isotoma_viridis"	"Limnophyes_globifer"	"Limnophyes_sp2_M_PL_014"	"Metriocnemus_obscuripes"	"Olethreutes_inquietana"	"Orthocladius_consobrinus"	"Orthocladus_sp1_M_PL_014"	"Phaladrodira_nigropilosa"	"Procladius_sp1_M_PL_014"	"Psectrocladius_barbatimanus"	"Pseudodiamesa_arctica"	"Rhyncaenus_sp1_M_PL_014"	"Scatophaga_nigripalpis"	"Spilogona_almquisti"	"Spilogona_deflorata"	"Spilogona_tundrae"	"Sympistris_labradoris"	"Tanytarsus_niger"	"Tipula_arctica"	"Unidentified_sp5_M_PL_014"	"Unidentified_sp6_M_PL_014"
"Chironomus_sp2_M_PL_014"	0.000118363914166106	5.1357432792301e-05	0.10067116151167	7.1857808987285e-06	1.5327139669159e-05	1.97559749251056e-05	4.27613983173917e-06	4.27980342945114e-06	5.97253662583296e-08	1.82845113225425e-05	2.71648625708559e-05	4.73731253119525e-06	7.05654812694826e-06	1.05669342576417e-05	1.05414692176572e-05	1.31502557603565e-05	2.65321901606814e-08	1.58684483858199e-08	0	4.69432409321554e-06	4.69432409321554e-06	1.16132706299249e-08	4.22101625116856e-06	4.22101625116856e-06	9.62760029469785e-09	4.69432409321554e-06	1.57128802854555e-08	6.3181415625774e-09	4.22101625116856e-06	0.000422101625116855	0.000422489168389398	0.000420459264387563	9.4991952501754e-07	0.000421158774386875	5.98537217762301e-07	6.23045574469335e-07	6.23045574469336e-07	1.13482452838888e-06	2.52725662503096e-07	9.59939958541104e-07	1.3102471761396e-06	0.000420270317874854	0.000420110498462403	7.68350712676618e-07	9.43235282524387e-07	0.000420438204314981	3.48398118897746e-07	4.91914066034237e-07	3.48121198173443e-07	7.68350712676619e-07	4.71386408563666e-07	4.86122499460824e-07	0.000419759082750709	4.72323488588971e-07	0.000419759082750709	0.000419759082750709	5.60083141856306e-07	4.86122499460824e-07	4.86122499460824e-07	1.92552005893957e-07	1.9100613646485e-07	2.97104292740431e-07	3.47236791834754e-07	3.08645527325441e-07	3.15500362860532e-07	6.22822192071546e-08	3.81505854004287e-07	4.86122499460824e-07	0.000419759082750709	3.47236791834754e-07	4.86122499460824e-07	0.000419653385679339	5.78137998631059e-07	2.96794191753954e-07	1.77608210498873e-07	2.42916252283977e-07	1.12414718301477e-07	1.90212714045559e-07	8.55960685890228e-08	1.90212714045559e-07	1.19450732516659e-09	1.00041946317297	0.000419463172965294	1.91589245864487e-07	1.18432813279881e-07	6.10877118819882e-08	0.000419463172965294	0.000419463172965294	1.90212714045559e-07	8.84406338689379e-10	0.000419463172965293	0.000419463172965293	0.000419463172965294	2.95909785415264e-07	5.13270064194894e-08	0.000419463172965294	2.95909785415264e-07	0.000419463172965294	0.000419463172965294	2.95909785415264e-07	1.90212714045559e-07	0.000419463172965294	2.95909785415264e-07	2.95909785415264e-07	2.95909785415264e-07	2.95909785415264e-07	0.000419463172965294	2.95909785415264e-07	0	1.90212714045559e-07
"Cricotopus_lestralis"	0.000118363914166106	5.1357432792301e-05	0.10067116151167	7.1857808987285e-06	1.5327139669159e-05	1.97559749251056e-05	4.27613983173917e-06	4.27980342945114e-06	5.97253662583296e-08	1.82845113225425e-05	2.71648625708559e-05	4.73731253119525e-06	7.05654812694825e-06	1.05669342576417e-05	1.05414692176572e-05	1.31502557603565e-05	2.65321901606814e-08	1.58684483858199e-08	0	4.69432409321554e-06	4.69432409321554e-06	1.16132706299249e-08	4.22101625116855e-06	4.22101625116855e-06	9.62760029469786e-09	4.69432409321554e-06	1.57128802854555e-08	6.3181415625774e-09	4.22101625116855e-06	0.000422101625116856	0.000422489168389399	0.000420459264387563	9.4991952501754e-07	0.000421158774386875	5.98537217762301e-07	6.23045574469336e-07	6.23045574469336e-07	1.13482452838887e-06	2.52725662503096e-07	9.59939958541106e-07	1.3102471761396e-06	0.000420270317874854	0.000420110498462403	7.68350712676618e-07	9.43235282524386e-07	0.00042043820431498	3.48398118897746e-07	4.91914066034237e-07	3.48121198173443e-07	7.68350712676618e-07	4.71386408563666e-07	4.86122499460823e-07	0.000419759082750709	4.72323488588971e-07	0.000419759082750709	0.000419759082750709	5.60083141856306e-07	4.86122499460823e-07	4.86122499460823e-07	1.92552005893957e-07	1.9100613646485e-07	2.97104292740431e-07	3.47236791834753e-07	3.08645527325441e-07	3.15500362860532e-07	6.22822192071546e-08	3.81505854004287e-07	4.86122499460823e-07	0.000419759082750709	3.47236791834753e-07	4.86122499460823e-07	0.000419653385679339	5.78137998631059e-07	2.96794191753954e-07	1.77608210498873e-07	2.42916252283976e-07	1.12414718301478e-07	1.90212714045559e-07	8.55960685890228e-08	1.90212714045559e-07	1.19450732516659e-09	0.000419463172965294	1.00041946317297	1.91589245864487e-07	1.18432813279881e-07	6.10877118819882e-08	0.000419463172965294	0.000419463172965294	1.90212714045559e-07	8.84406338689379e-10	0.000419463172965293	0.000419463172965294	0.000419463172965294	2.95909785415264e-07	5.13270064194894e-08	0.000419463172965294	2.95909785415264e-07	0.000419463172965294	0.000419463172965294	2.95909785415264e-07	1.90212714045559e-07	0.000419463172965294	2.95909785415264e-07	2.95909785415264e-07	2.95909785415264e-07	2.95909785415264e-07	0.000419463172965294	2.95909785415264e-07	0	1.90212714045559e-07
"Cricotopus_sp1_M_PL_014"	6.37212701723832e-05	7.74531645139636e-05	4.5981419007477e-05	6.31722003580426e-05	0.100391019262349	3.15987998174218e-05	1.42195648652276e-07	7.19821939372487e-08	3.16207699270791e-05	3.15052270879917e-05	4.56021220817053e-05	1.41430749201545e-05	1.0701308275662e-07	3.15738774530896e-05	3.15089211840617e-05	4.55524238992607e-05	2.84903725366632e-08	2.16649647579516e-08	0	1.4028742894677e-05	1.4028742894677e-05	2.04191698323881e-08	1.88592688768346e-08	1.88592688768346e-08	6.30596854662999e-05	1.4028742894677e-05	4.69523159132414e-08	7.26762373235978e-09	1.88592688768346e-08	1.88592688768346e-06	0.00126258686052093	1.54307274915891e-06	1.94972548947372e-06	3.4607710292766e-06	8.99428116671662e-07	8.98836394141089e-07	8.9883639414109e-07	0.00125612153820427	2.90704949294391e-07	0.00125578531895303	0.00125817862335993	0.00125691897433436	1.26608349533822e-06	8.97578173668065e-07	1.23379742490469e-06	1.49094547333808e-06	6.12575094971643e-07	1.2432522659536e-06	6.11482857072961e-07	8.97578173668066e-07	1.40856947739725e-06	4.46166747704898e-07	3.50892421295445e-07	1.61978502499873e-07	3.50892421295445e-07	3.50892421295445e-07	9.48650111758198e-07	4.46166747704898e-07	4.46166747704898e-07	0.001261193709326	2.87946820511837e-07	7.91718573972538e-07	6.10533177988405e-07	6.40440445277803e-07	1.24057693888469e-06	6.34446764950898e-07	1.60742819309703e-07	4.46166747704898e-07	3.50892421295445e-07	6.10533177988405e-07	4.46166747704898e-07	4.78452818138427e-07	6.10714601394125e-07	1.60252854515514e-07	6.35090725610496e-07	0.00125533897078192	4.53261368966765e-07	2.86863572273939e-07	1.43964387874498e-09	2.86863572273939e-07	6.3241539854158e-07	1.91589245864487e-07	1.91589245864487e-07	1.00125488774078	3.53576873003863e-07	2.03136640931822e-09	1.91589245864487e-07	1.91589245864487e-07	2.86863572273939e-07	9.4967908455544e-10	1.91589245864487e-07	1.91589245864487e-07	1.91589245864488e-07	1.59303175430958e-07	4.51230002557447e-07	1.91589245864487e-07	1.59303175430958e-07	1.91589245864487e-07	1.91589245864487e-07	1.59303175430958e-07	2.86863572273939e-07	1.91589245864487e-07	1.59303175430958e-07	1.59303175430958e-07	1.59303175430958e-07	1.59303175430958e-07	1.91589245864487e-07	1.59303175430958e-07	0	2.86863572273939e-07
"Crymodes_exulis"	4.65134893202368e-07	0.000154440101412716	2.84238751871715e-05	1.40983228772763e-07	2.8286149840309e-05	1.15488321750359e-07	1.03899038927287e-07	3.59038438336623e-08	5.02916352316961e-08	7.2447983634184e-08	2.81494915457176e-05	0.100489014164866	1.18259790857669e-08	8.24992313481253e-08	8.42646171610021e-05	2.81220471144124e-05	1.3127276059846e-10	4.31349588220103e-08	0	2.80369063884355e-05	2.80369063884355e-05	7.25705784504519e-11	6.99357480176133e-09	6.99357480176133e-09	1.77676820604956e-08	2.80369063884355e-05	8.41148553409262e-05	1.44271026448228e-08	6.99357480176133e-09	6.99357480176134e-07	0.0025233215749592	6.94548531823208e-07	3.3844750799164e-06	1.7623843428041e-06	5.75654507882995e-07	5.74888312774994e-07	5.74888312774994e-07	9.28551285430375e-07	5.7708410579291e-07	9.28389919007382e-07	1.99572156483185e-06	3.28289273910085e-06	6.92244388473387e-07	5.7481304600352e-07	5.74974412426512e-07	8.23332939155828e-07	2.17711735351356e-09	3.3651533235099e-09	2.17423605435513e-09	5.7481304600352e-07	0.00252344566022778	5.73163212835658e-07	1.19595650512887e-07	1.45848671015009e-09	1.19595650512887e-07	1.19595650512887e-07	3.22531801670905e-09	5.73163212835658e-07	5.73163212835658e-07	3.55353641209912e-07	5.74157123543752e-07	2.16866993763984e-09	2.16986029566852e-09	0.00251279735449727	3.06950384636572e-09	2.49010468930945e-09	1.88091410967917e-09	5.73163212835658e-07	1.19595650512887e-07	2.16986029566852e-09	5.73163212835658e-07	6.90433188882534e-07	2.8126704008682e-09	1.16721299169254e-09	1.30148218177809e-09	3.54583896066526e-07	2.49129504733812e-09	5.72000375602652e-07	7.18076876673246e-10	5.72000375602652e-07	1.00583270463392e-09	1.18432813279881e-07	1.18432813279881e-07	3.53576873003863e-07	1.00251222535412	1.48427198467553e-09	1.18432813279881e-07	1.18432813279881e-07	5.72000375602651e-07	4.37575868661531e-12	1.18432813279881e-07	1.18432813279881e-07	1.18432813279881e-07	1.16283723300592e-09	1.00702306266259e-09	1.18432813279881e-07	1.16283723300592e-09	1.18432813279881e-07	1.18432813279881e-07	1.16283723300592e-09	5.72000375602652e-07	1.18432813279881e-07	1.16283723300592e-09	1.16283723300592e-09	1.16283723300592e-09	1.16283723300592e-09	1.18432813279881e-07	1.16283723300592e-09	0	5.72000375602652e-07
"Dolichopus_dasyops"	8.0040369218432e-05	0.000115865831769374	1.46610508516771e-05	0.000136951887856014	1.62509312745458e-07	1.45398000816984e-05	0.100402025268016	1.45504444118592e-05	7.21227265807163e-05	1.44881633189879e-05	5.99305859975354e-08	5.9370879387021e-08	1.46654400048682e-07	1.17686256097987e-07	2.87954384295565e-05	5.11743560116019e-08	4.95856929462928e-08	3.61154935919436e-05	0	5.54002382441377e-09	5.54002382441377e-09	3.94089864028822e-08	1.44018645178744e-05	1.44018645178744e-05	1.02078714036091e-10	5.54002382441377e-09	3.21515792520589e-08	3.60037482224509e-05	1.44018645178744e-05	0.00144018645178744	4.98602144197239e-07	1.87992690532487e-06	0.00143688195603729	4.72104141183608e-07	0.00143592210808964	1.8984702919403e-06	1.8984702919403e-06	9.9346908268704e-07	0.00144014992889804	8.38976429450889e-07	1.44768997454064e-06	1.02590918234564e-06	8.52424505113627e-07	8.3694506304157e-07	9.91437716277719e-07	2.62686899578007e-07	1.18226959208647e-06	9.84836286803764e-07	1.17998154987772e-06	8.3694506304157e-07	9.64547377561767e-07	6.29233633303023e-07	2.61188634928069e-07	2.03767283047298e-07	2.61188634928069e-07	2.61188634928069e-07	2.0304307944853e-07	6.29233633303022e-07	6.29233633303022e-07	2.04157428072183e-09	2.23490738985412e-06	1.64255545466041e-06	1.17832869344618e-06	4.30616982241617e-07	9.81169926802547e-07	0.00143575710121755	4.91109811283265e-07	6.29233633303023e-07	2.61188634928069e-07	1.17832869344618e-06	6.29233633303022e-07	4.90220422138929e-07	4.07812352784629e-07	2.01753779477624e-07	1.44612089161554e-06	9.80259136809416e-07	0.00143529287445634	4.29132710256941e-07	2.91008888237185e-07	4.29132710256941e-07	1.44245453161433e-06	6.10877118819881e-08	6.10877118819881e-08	2.03136640931822e-09	1.48427198467553e-09	1.00143431464669	6.10877118819881e-08	6.10877118819881e-08	4.29132710256941e-07	1.65285643154309e-09	6.1087711881988e-08	6.10877118819881e-08	6.10877118819882e-08	2.0010092304608e-07	9.78227770400098e-07	6.10877118819881e-08	2.0010092304608e-07	6.10877118819881e-08	6.10877118819881e-08	2.0010092304608e-07	4.29132710256941e-07	6.10877118819882e-08	2.0010092304608e-07	2.0010092304608e-07	2.0010092304608e-07	2.0010092304608e-07	6.10877118819881e-08	2.0010092304608e-07	0	4.29132710256941e-07
"Einfieldia_sp1_M_PL_014"	0.000118363914166106	5.1357432792301e-05	0.10067116151167	7.1857808987285e-06	1.5327139669159e-05	1.97559749251056e-05	4.27613983173917e-06	4.27980342945114e-06	5.97253662583296e-08	1.82845113225425e-05	2.71648625708559e-05	4.73731253119526e-06	7.05654812694825e-06	1.05669342576417e-05	1.05414692176572e-05	1.31502557603565e-05	2.65321901606814e-08	1.58684483858199e-08	0	4.69432409321554e-06	4.69432409321554e-06	1.16132706299249e-08	4.22101625116856e-06	4.22101625116856e-06	9.62760029469787e-09	4.69432409321554e-06	1.57128802854555e-08	6.3181415625774e-09	4.22101625116856e-06	0.000422101625116855	0.000422489168389398	0.000420459264387563	9.4991952501754e-07	0.000421158774386875	5.98537217762301e-07	6.23045574469336e-07	6.23045574469336e-07	1.13482452838887e-06	2.52725662503096e-07	9.59939958541105e-07	1.3102471761396e-06	0.000420270317874854	0.000420110498462403	7.68350712676618e-07	9.43235282524387e-07	0.00042043820431498	3.48398118897746e-07	4.91914066034238e-07	3.48121198173443e-07	7.68350712676619e-07	4.71386408563666e-07	4.86122499460823e-07	0.000419759082750709	4.72323488588971e-07	0.000419759082750709	0.000419759082750709	5.60083141856306e-07	4.86122499460823e-07	4.86122499460823e-07	1.92552005893957e-07	1.9100613646485e-07	2.97104292740431e-07	3.47236791834754e-07	3.08645527325441e-07	3.15500362860532e-07	6.22822192071547e-08	3.81505854004287e-07	4.86122499460823e-07	0.000419759082750709	3.47236791834754e-07	4.86122499460823e-07	0.000419653385679339	5.78137998631059e-07	2.96794191753954e-07	1.77608210498873e-07	2.42916252283976e-07	1.12414718301478e-07	1.90212714045559e-07	8.55960685890229e-08	1.90212714045559e-07	1.19450732516659e-09	0.000419463172965294	0.000419463172965294	1.91589245864487e-07	1.18432813279881e-07	6.10877118819882e-08	1.00041946317296	0.000419463172965294	1.90212714045559e-07	8.84406338689378e-10	0.000419463172965293	0.000419463172965293	0.000419463172965294	2.95909785415264e-07	5.13270064194894e-08	0.000419463172965294	2.95909785415264e-07	0.000419463172965294	0.000419463172965293	2.95909785415264e-07	1.90212714045559e-07	0.000419463172965294	2.95909785415264e-07	2.95909785415264e-07	2.95909785415264e-07	2.95909785415264e-07	0.000419463172965293	2.95909785415264e-07	0	1.90212714045559e-07
"Fucellia_pictipennis"	0.000118363914166106	5.1357432792301e-05	0.100671161511671	7.1857808987285e-06	1.5327139669159e-05	1.97559749251056e-05	4.27613983173917e-06	4.27980342945114e-06	5.97253662583296e-08	1.82845113225425e-05	2.71648625708559e-05	4.73731253119525e-06	7.05654812694826e-06	1.05669342576417e-05	1.05414692176572e-05	1.31502557603565e-05	2.65321901606813e-08	1.58684483858199e-08	0	4.69432409321554e-06	4.69432409321554e-06	1.16132706299249e-08	4.22101625116856e-06	4.22101625116856e-06	9.62760029469785e-09	4.69432409321554e-06	1.57128802854555e-08	6.31814156257741e-09	4.22101625116856e-06	0.000422101625116855	0.000422489168389398	0.000420459264387564	9.4991952501754e-07	0.000421158774386875	5.98537217762301e-07	6.23045574469337e-07	6.23045574469337e-07	1.13482452838887e-06	2.52725662503096e-07	9.59939958541105e-07	1.3102471761396e-06	0.000420270317874854	0.000420110498462402	7.68350712676618e-07	9.43235282524387e-07	0.00042043820431498	3.48398118897746e-07	4.91914066034238e-07	3.48121198173443e-07	7.68350712676619e-07	4.71386408563665e-07	4.86122499460824e-07	0.000419759082750709	4.72323488588971e-07	0.000419759082750709	0.000419759082750709	5.60083141856306e-07	4.86122499460824e-07	4.86122499460824e-07	1.92552005893957e-07	1.9100613646485e-07	2.97104292740431e-07	3.47236791834754e-07	3.08645527325441e-07	3.15500362860531e-07	6.22822192071547e-08	3.81505854004287e-07	4.86122499460824e-07	0.000419759082750709	3.47236791834754e-07	4.86122499460824e-07	0.00041965338567934	5.78137998631059e-07	2.96794191753954e-07	1.77608210498873e-07	2.42916252283976e-07	1.12414718301478e-07	1.90212714045559e-07	8.55960685890229e-08	1.90212714045559e-07	1.19450732516659e-09	0.000419463172965294	0.000419463172965294	1.91589245864487e-07	1.18432813279881e-07	6.10877118819881e-08	0.000419463172965294	1.00041946317297	1.90212714045559e-07	8.84406338689378e-10	0.000419463172965293	0.000419463172965293	0.000419463172965294	2.95909785415264e-07	5.13270064194894e-08	0.000419463172965294	2.95909785415264e-07	0.000419463172965294	0.000419463172965294	2.95909785415264e-07	1.90212714045559e-07	0.000419463172965294	2.95909785415264e-07	2.95909785415264e-07	2.95909785415264e-07	2.95909785415264e-07	0.000419463172965294	2.95909785415264e-07	0	1.90212714045559e-07
"Gynometriocnemus_sp1_M_PL_014"	0.000195545571288435	0.100462557996777	4.56510513709342e-05	4.19582454504736e-05	2.29490857819152e-05	4.42993123517068e-05	3.00392897179859e-05	2.25216766788773e-05	6.7452017570103e-08	3.8000312789752e-05	4.23320747917109e-06	2.28800150241061e-05	6.28638850912423e-06	7.3137394853423e-08	7.51678308481255e-06	4.20704391819622e-06	5.10406341119192e-08	2.8045593659869e-05	0	4.16252719935769e-06	4.16252719935769e-06	2.63734341618313e-08	3.76354108486826e-06	3.76354108486826e-06	1.44152548881377e-08	4.16252719935769e-06	2.75103615974271e-08	9.37130226890881e-06	3.76354108486826e-06	0.000376354108486826	0.000374627447942192	0.000373852333563733	0.000373551805964067	1.55798894582923e-06	0.000373301246527906	0.000373322547351227	0.000373322547351227	0.00037380928345645	0.000374852090756351	0.000373492122956016	5.34277596877827e-07	7.29464157351253e-07	0.00037322376867	0.000373205259383742	0.000373522419884176	7.84906829245924e-07	7.9120302485494e-07	4.5868990081711e-07	7.90267035909154e-07	0.000373205259383742	8.25310847922812e-07	0.000372572412064432	6.79076642266647e-07	6.46023640949194e-07	6.79076642266647e-07	6.79076642266647e-07	4.90692363092423e-07	0.000372572412064432	0.000372572412064432	2.88305097762753e-07	0.000373485827819204	4.90212968572491e-07	7.88565681438757e-07	0.000372655548511813	3.01530188089004e-07	4.30481750608343e-07	9.39297461798634e-07	0.000372572412064432	6.79076642266647e-07	7.88565681438757e-07	0.000372572412064432	0.000372273760850256	1.12171124753118e-06	4.90565282691486e-07	1.58508753079508e-07	5.86565325491609e-07	7.2883446347461e-07	0.00037208354813621	4.50433533577546e-07	0.00037208354813621	1.34904035140206e-09	1.90212714045559e-07	1.90212714045559e-07	2.86863572273939e-07	5.72000375602652e-07	4.29132710256941e-07	1.90212714045559e-07	1.90212714045559e-07	1.00037208354814	1.7013544703973e-09	1.90212714045559e-07	1.90212714045559e-07	1.90212714045559e-07	4.88863928221088e-07	2.99701753217669e-07	1.90212714045559e-07	4.88863928221088e-07	1.90212714045559e-07	1.90212714045559e-07	4.88863928221087e-07	0.00037208354813621	1.90212714045559e-07	4.88863928221087e-07	4.88863928221087e-07	4.88863928221087e-07	4.88863928221087e-07	1.90212714045559e-07	4.88863928221087e-07	0	0.00037208354813621
"Isotoma_viridis"	0.000281147142298869	4.59365707007272e-07	2.12257521285451e-07	0.000112442206529876	7.59743267644352e-08	1.46558679512202e-07	1.15699950208017e-07	1.18151587665134e-07	3.5590456826121e-08	4.84700789771404e-08	3.77675376073233e-08	1.75030347464613e-10	8.7543175936442e-08	1.02623615204801e-07	3.03771830203969e-08	1.42776559231218e-08	0.10061495451073	1.69770330259131e-10	0	5.52946037526854e-11	5.52946037526854e-11	5.03687783885524e-08	7.14919711270948e-09	7.14919711270948e-09	4.77225670630875e-11	5.52946037526854e-11	3.40116563890696e-11	8.4278180913618e-11	7.14919711270948e-09	7.14919711270948e-07	4.97651433774168e-09	1.51289450944682e-06	1.510393257487e-06	7.07266067811751e-07	1.50938068471966e-06	1.51009086004142e-06	1.51009086004142e-06	7.06730641276553e-07	3.37112723654472e-09	7.07612584723727e-07	3.081598525365e-09	5.41224857071142e-09	3.79751278351519e-09	7.06662905639172e-07	7.05780962191997e-07	7.04696450526043e-07	1.51106335165657e-06	8.07912787849076e-07	0.00335533784349814	7.06662905639172e-07	1.02034969167209e-09	7.04569210217568e-07	7.03752262085859e-07	7.05056435145582e-07	7.03752262085859e-07	7.03752262085859e-07	7.05433446127291e-07	7.04569210217568e-07	7.04569210217568e-07	9.5445134126175e-10	1.70984298691026e-09	7.03579664883694e-07	1.50602647381772e-06	1.70573022908392e-09	8.05724208450665e-07	2.36466556806551e-09	7.05230887500474e-07	7.04569210217568e-07	7.03752262085859e-07	1.50602647381772e-06	7.04569210217568e-07	2.58576080908668e-09	7.04961551168773e-07	0.00335453468488007	2.90038853493347e-09	8.041082971551e-07	8.04811474502088e-07	1.7013544703973e-09	2.36303175330268e-09	1.7013544703973e-09	7.1180913652242e-10	8.84406338689379e-10	8.84406338689379e-10	9.4967908455544e-10	4.37575868661531e-12	1.65285643154309e-09	8.84406338689379e-10	8.84406338689379e-10	1.7013544703973e-09	1.00335383181702	8.84406338689378e-10	8.84406338689378e-10	8.8440633868938e-10	7.02867855747172e-07	8.03158618070546e-07	8.84406338689379e-10	7.02867855747171e-07	8.84406338689379e-10	8.84406338689378e-10	7.02867855747171e-07	1.7013544703973e-09	8.84406338689379e-10	7.02867855747172e-07	7.02867855747172e-07	7.02867855747172e-07	7.02867855747171e-07	8.84406338689379e-10	7.02867855747171e-07	0	1.7013544703973e-09
"Limnophyes_globifer"	0.000118363914166106	5.1357432792301e-05	0.100671161511671	7.1857808987285e-06	1.5327139669159e-05	1.97559749251056e-05	4.27613983173917e-06	4.27980342945114e-06	5.97253662583296e-08	1.82845113225425e-05	2.71648625708559e-05	4.73731253119525e-06	7.05654812694826e-06	1.05669342576417e-05	1.05414692176572e-05	1.31502557603565e-05	2.65321901606814e-08	1.58684483858199e-08	0	4.69432409321554e-06	4.69432409321554e-06	1.16132706299249e-08	4.22101625116855e-06	4.22101625116855e-06	9.62760029469785e-09	4.69432409321554e-06	1.57128802854555e-08	6.3181415625774e-09	4.22101625116855e-06	0.000422101625116855	0.000422489168389398	0.000420459264387563	9.4991952501754e-07	0.000421158774386875	5.98537217762301e-07	6.23045574469337e-07	6.23045574469337e-07	1.13482452838887e-06	2.52725662503096e-07	9.59939958541105e-07	1.3102471761396e-06	0.000420270317874855	0.000420110498462402	7.68350712676618e-07	9.43235282524386e-07	0.00042043820431498	3.48398118897746e-07	4.91914066034237e-07	3.48121198173442e-07	7.68350712676618e-07	4.71386408563666e-07	4.86122499460823e-07	0.000419759082750709	4.72323488588971e-07	0.000419759082750709	0.000419759082750709	5.60083141856306e-07	4.86122499460823e-07	4.86122499460823e-07	1.92552005893957e-07	1.9100613646485e-07	2.97104292740431e-07	3.47236791834754e-07	3.08645527325441e-07	3.15500362860532e-07	6.22822192071546e-08	3.81505854004287e-07	4.86122499460823e-07	0.000419759082750709	3.47236791834754e-07	4.86122499460823e-07	0.000419653385679339	5.78137998631059e-07	2.96794191753954e-07	1.77608210498873e-07	2.42916252283977e-07	1.12414718301478e-07	1.90212714045559e-07	8.55960685890228e-08	1.90212714045559e-07	1.19450732516659e-09	0.000419463172965294	0.000419463172965294	1.91589245864487e-07	1.18432813279881e-07	6.1087711881988e-08	0.000419463172965294	0.000419463172965294	1.90212714045559e-07	8.84406338689378e-10	1.00041946317296	0.000419463172965293	0.000419463172965294	2.95909785415264e-07	5.13270064194894e-08	0.000419463172965294	2.95909785415264e-07	0.000419463172965294	0.000419463172965294	2.95909785415264e-07	1.90212714045559e-07	0.000419463172965294	2.95909785415264e-07	2.95909785415264e-07	2.95909785415264e-07	2.95909785415264e-07	0.000419463172965294	2.95909785415264e-07	0	1.90212714045559e-07
